"eco_values","species","longitude","latitude","occurrence_id","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id.1","temp","precip","NDVI"
113,"Apis mellifera",7.888754,47.349265,1518,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",419,3499,14.8038461538462,80.5384615384615,0.60158
113,"Apis mellifera",7.74892,46.022636,789,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",1584,3500,6.8269230769231,120.153846153846,0.35844
113,"Apis mellifera",7.684623,47.520599,1235,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",284,3501,15.7192307692308,65.2307692307692,0.4992
113,"Osmia bicornis",8.7134305556,47.4919944444,4919,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",435,3502,15.0192307692308,67.1538461538462,0.39908
113,"Apis mellifera",7.759696,47.286285,1803,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",444,3503,14.6192307692307,73,0.6198
113,"Apis mellifera",7.428764,46.951675,226,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",558,3504,14.3115384615385,70.3076923076923,0.50982
113,"Apis mellifera",8.745321,47.502581,147,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",467,3505,14.7576923076924,64.1538461538462,0.67758
113,"Osmia bicornis",6.576668,46.541617,2494,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",425,3506,14.6192307692308,84.5384615384615,0.3628
113,"Apis mellifera",8.541898,47.369847,2214,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",415,3507,15.2115384615385,68,0.2443
113,"Osmia bicornis",8.455538,47.360508,2823,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",557,3508,14.4576923076924,75.8461538461538,0.62112
113,"Apis mellifera",7.75933,47.286061,232,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",444,3509,14.6192307692307,73,0.6198
113,"Apis mellifera",8.595663,47.30518,1365,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",460,3510,14.9961538461539,73.1538461538462,0.53894
113,"Apis mellifera",7.628192,46.756912,556,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",563,3511,14.1730769230769,85.8461538461538,0.27502
113,"Apis mellifera",8.5395,47.40912,558,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",447,3512,15.0961538461539,68,0.46544
113,"Apis mellifera",7.759716,47.285889,73,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",444,3513,14.6192307692307,73,0.6198
113,"Corylus avellana",7.449072,46.949742,3352,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",533,3514,14.4730769230769,69.5384615384615,0.4254
113,"Apis mellifera",8.713906,47.508063,803,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",449,3515,15.0807692307693,65.3076923076923,0.48958
113,"Apis mellifera",8.253978,47.493663,197,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",333,3516,15.373076923077,71.8461538461538,0.54482
113,"Apis mellifera",8.456276,47.178865,1535,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",418,3517,14.9961538461539,83.4615384615385,0.55012
113,"Apis mellifera",8.413489,46.976661,2263,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",437,3518,14.673076923077,103,0.61542
113,"Osmia bicornis",8.85953,47.27964,2628,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",564,3519,14.0346153846154,102.230769230769,0.6536
113,"Apis mellifera",8.479142,47.400545,203,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",391,3520,15.2423076923077,67.5384615384615,0.5303
113,"Apis mellifera",7.759216,47.285925,202,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",444,3521,14.6192307692307,73,0.6198
113,"Prunus spinosa",7.875044,47.342487,4574,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",415,3522,14.7269230769231,82.0769230769231,0.51784
113,"Apis mellifera",9.528252,46.86319,204,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",564,3523,14.3269230769231,74.6923076923077,0.5699
113,"Apis mellifera",9.404024,47.50309,2148,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",415,3524,14.1807692307692,80.6153846153846,0.56574
113,"Apis mellifera",9.83597,46.802745,1297,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",1551,3525,7.7807692307693,105.384615384615,0.47404
113,"Apis mellifera",7.759971,47.28647,207,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",444,3526,14.6192307692307,73,0.6198
113,"Apis mellifera",9.421824,47.049744,1181,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",490,3527,14.55,90.6153846153846,0.56056
113,"Apis mellifera",7.624658,47.512592,938,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",344,3528,15.6192307692308,60.4615384615385,0.61542
113,"Apis mellifera",8.281559,47.595146,2275,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",350,3529,15.1423076923077,69.6923076923077,0.66794
113,"Corylus avellana",8.327971,47.041162,3732,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",433,3530,14.6884615384615,94.2307692307692,0.66982
113,"Apis mellifera",7.198015,46.850758,455,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",628,3531,13.9961538461538,78,0.55986
113,"Apis mellifera",8.7795,47.365305,10,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",540,3532,14.3807692307693,82.1538461538462,0.5108
113,"Osmia bicornis",8.578801,47.333938,2481,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",474,3533,14.7961538461539,71.7692307692308,0.63342
113,"Apis mellifera",8.045701,47.390539,1794,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",393,3534,14.8192307692308,76.2307692307692,0.32818
113,"Apis mellifera",8.31025,47.049812,1066,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",435,3535,14.7115384615385,94.3846153846154,0.31066
113,"Apis mellifera",8.396256,47.40253,1188,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",399,3536,15.2653846153847,73.8461538461538,0.4944
113,"Osmia bicornis",8.222212,47.477369,2646,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",365,3537,15.2423076923077,72.3846153846154,0.5407
113,"Apis mellifera",8.301663,47.041375,461,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",455,3538,14.6038461538462,96,0.49886
113,"Osmia bicornis",8.535238,47.346031,2406,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",404,3539,15.2884615384615,71.6153846153846,0.3748
113,"Apis mellifera",8.558833,47.4142,464,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",426,3540,15.1730769230769,67.3846153846154,0.45972
113,"Apis mellifera",7.077787,47.41547,1921,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",430,3541,14.4884615384616,82,0.40968
113,"Apis mellifera",8.581841,47.321694,1558,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",436,3542,15.2115384615385,71.1538461538462,0.60464
113,"Apis mellifera",8.348749,47.272413,305,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",463,3543,14.7653846153846,81.1538461538462,0.72464
113,"Apis mellifera",8.591673,47.487563,427,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",487,3544,14.9038461538462,71.3076923076923,0.60272
113,"Apis mellifera",7.459331,47.481122,428,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",373,3545,14.5961538461539,66.4615384615385,0.59236
113,"Apis mellifera",7.076566,47.416642,1926,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",426,3546,14.5884615384615,82,0.40968
113,"Apis mellifera",7.759545,47.285982,106,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",444,3547,14.6192307692307,73,0.6198
113,"Apis mellifera",9.531986,46.850744,471,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",589,3548,14.2269230769231,72.5384615384615,0.35456
113,"Apis mellifera",8.540421,47.610193,271,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",420,3549,15.0500000000001,69.5384615384615,0.53928
113,"Apis mellifera",7.75957,47.28582,109,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",444,3550,14.6192307692307,73,0.6198
113,"Apis mellifera",6.656767,46.516678,961,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",502,3551,14.1269230769231,98,0.62198
113,"Apis mellifera",8.141259,47.378077,476,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",435,3552,14.5653846153846,70.8461538461538,0.57306
113,"Apis mellifera",6.623045,46.513889,1206,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",409,3553,14.9038461538462,87,0.61852
113,"Apis mellifera",7.759259,47.285941,236,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",444,3554,14.6192307692307,73,0.6198
113,"Osmia bicornis",8.466507,47.432173,2667,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",439,3555,14.9115384615386,69.3846153846154,0.42956
113,"Apis mellifera",6.546522,46.515211,480,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",388,3556,14.9423076923077,84.3846153846154,0.62766
113,"Apis mellifera",8.552504,47.370719,1573,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",437,3557,15.0884615384616,68.2307692307692,0.4164
113,"Osmia bicornis",8.466457,47.432206,2666,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",439,3558,14.9115384615386,69.3846153846154,0.42956
113,"Apis mellifera",7.76988,46.655568,1455,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",557,3559,13.9807692307693,95,0.59772
113,"Apis mellifera",7.4660762009,46.9528039285,4855,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",577,3560,14.2807692307693,69.5384615384615,0.65518
113,"Osmia bicornis",6.899069,46.529698,2427,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",833,3561,12.5115384615385,97.8461538461538,0.56258
113,"Apis mellifera",6.607787,46.539487,486,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",527,3562,14.3423076923077,87.6923076923077,0.5274
113,"Apis mellifera",8.480329,47.406208,850,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",424,3563,15.2423076923077,67.5384615384615,0.59794
113,"Apis mellifera",9.381887,47.427702,1824,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",660,3564,12.7653846153846,97.7692307692308,0.49134
113,"Corylus avellana",6.819955,47.104631,3767,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",1034,3565,11.1576923076923,110.461538461538,0.6343
113,"Prunus spinosa",9.509269,47.005745,4740,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",506,3566,14.6115384615385,77.0769230769231,0.6714
113,"Apis mellifera",9.156687,47.644101,6,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",443,3567,14.0423076923077,61.0769230769231,0.62648
113,"Apis mellifera",6.950741,47.000773,2313,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",468,3568,14.2576923076924,93.6153846153846,0.54656
113,"Apis mellifera",8.53328,47.356575,2192,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",418,3569,15.3038461538462,70.2307692307692,0.63974
113,"Apis mellifera",6.951048,47.000442,2316,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",468,3570,14.2576923076924,93.6153846153846,0.54656
113,"Apis mellifera",6.549631,46.62271,859,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",510,3571,14.3807692307692,75.6923076923077,0.49436
113,"Apis mellifera",8.229163,47.536475,1548,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",347,3572,15.35,75.6923076923077,0.63776
113,"Apis mellifera",8.540955,47.373017,335,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",415,3573,15.2346153846154,68.1538461538462,0.30002
113,"Apis mellifera",8.536125,47.355447,498,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",404,3574,15.3038461538462,70.2307692307692,0.59864
113,"Apis mellifera",8.286458,47.34693,1106,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",428,3575,14.9038461538462,70.2307692307692,0.53044
113,"Apis mellifera",6.14449,46.208678,499,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",383,3576,16.0961538461539,83.0769230769231,0.21734
113,"Apis mellifera",8.560883,47.4134,1472,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",429,3577,15.1730769230769,67.3846153846154,0.45972
113,"Apis mellifera",8.562168,47.358571,1232,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",446,3578,15.0576923076924,69.0769230769231,0.66526
113,"Apis mellifera",8.608392,47.404587,2204,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",431,3579,15.1423076923077,69.6153846153846,0.49178
113,"Osmia bicornis",8.42042,47.387028,2569,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",404,3580,15.2423076923077,71.8461538461538,0.64116
113,"Corylus avellana",6.23123,46.60734,3662,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",1021,3581,11.25,127.615384615385,0.55458
113,"Apis mellifera",8.560646,47.294679,384,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",468,3582,15.0115384615385,80.0769230769231,0.54644
113,"Osmia bicornis",8.13437,47.42122,2652,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",417,3583,14.7961538461539,80.2307692307692,0.75728
113,"Prunus spinosa",6.6249858146,46.5296420773,5203,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",564,3584,13.9884615384616,93.2307692307692,0.33878
113,"Apis mellifera",7.631158,46.749327,347,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",558,3585,14.1730769230769,86,0.5468
113,"Apis mellifera",8.77303,47.482242,1724,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",492,3586,14.773076923077,67.3846153846154,0.59508
113,"Apis mellifera",6.632016,46.521687,1240,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",511,3587,14.3961538461539,91.1538461538462,0.2128
113,"Apis mellifera",8.441431,47.399169,1605,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",390,3588,15.2653846153847,67.5384615384615,0.36106
113,"Apis mellifera",8.552388,47.370856,1564,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",437,3589,15.0884615384616,68.2307692307692,0.5289
113,"Apis mellifera",8.586897,47.321003,1242,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",479,3590,14.8807692307693,72.5384615384615,0.67902
113,"Apis mellifera",8.466513,47.432203,1971,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",439,3591,14.9115384615386,69.3846153846154,0.42956
113,"Apis mellifera",8.5920977,47.4875751,4887,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",469,3592,14.9038461538462,71.3076923076923,0.60272
113,"Apis mellifera",8.290778,47.059845,32,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",449,3593,14.6115384615385,93.9230769230769,0.57128
113,"Apis mellifera",7.673227,46.497501,1610,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",1180,3594,10.2038461538461,123.230769230769,0.6291
113,"Apis mellifera",7.623742,47.061889,155,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534,3595,14.3038461538462,75.7692307692308,0.41312
113,"Corylus avellana",8.502561,47.3647,3434,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",456,3596,14.9346153846154,74.0769230769231,0.61426
113,"Osmia bicornis",8.5002483579,47.3671082854,4892,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",441,3597,15.1653846153847,71.3846153846154,0.51142
113,"Apis mellifera",8.213683,47.437347,1250,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",398,3598,15.0653846153846,72,0.45478
113,"Osmia bicornis",7.577273,47.539126,2708,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",291,3599,15.5730769230769,59.6923076923077,0.57338
113,"Osmia bicornis",7.536224,47.206512,2588,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",436,3600,14.7115384615385,73.1538461538462,0.33524
113,"Apis mellifera",9.407662,47.331128,2225,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",775,3601,12.3192307692308,100.846153846154,0.51924
113,"Apis mellifera",8.91818,47.558425,1982,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",500,3602,14.4423076923077,61.9230769230769,0.64276
113,"Apis mellifera",8.592098,47.487575,162,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",469,3603,14.9038461538462,71.3076923076923,0.60272
113,"Apis mellifera",7.855841,47.395043,43,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",550,3604,14.0269230769231,81.2307692307692,0.56288
113,"Apis mellifera",8.509617,47.412808,408,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",504,3605,14.7730769230769,69.6153846153846,0.5837
113,"Prunus spinosa",6.90876,46.9815,4537,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",435,3606,14.8269230769231,82,0.46456
113,"Apis mellifera",7.536942,46.281437,1259,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",519,3607,14.4730769230769,58.4615384615385,0.33336
113,"Prunus spinosa",6.645308,46.533042,4418,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",615,3608,13.7576923076923,98.5384615384615,0.61002
113,"Apis mellifera",8.591943,47.490296,169,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",465,3609,14.9038461538462,71.3076923076923,0.60536
113,"Apis mellifera",8.765166,47.503296,533,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",458,3610,14.9115384615385,64.1538461538462,0.43412
113,"Apis mellifera",8.363264,47.359406,1265,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",543,3611,14.4038461538462,72.1538461538462,0.54824
113,"Apis mellifera",6.577356,46.543494,860,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",432,3612,14.6192307692308,84.5384615384615,0.41634
113,"Corylus avellana",8.32471,47.040723,3046,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",435,3613,14.4653846153847,95.6923076923077,0.61078
113,"Apis mellifera",9.158078,47.644443,780,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",440,3614,14.0423076923077,61.0769230769231,0.62648
113,"Osmia bicornis",8.504052,47.377341,2724,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",412,3615,15.2653846153846,69.5384615384615,0.62002
113,"Apis mellifera",8.852884,47.336163,418,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",698,3616,13.2269230769231,103.538461538462,0.7068
113,"Apis mellifera",8.542137,47.375938,1147,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",411,3617,15.0653846153847,68.0769230769231,0.22774
113,"Corylus avellana",8.63797,47.72435,3820,"Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",506,3618,14.4884615384615,67.3846153846154,0.52444
